"31;""blue-collar"";""single"";""high.school"";""unknown"";""yes"";""no"";""telephone"";""jun"";""tue"";187;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"34;""blue-collar"";""married"";""basic.4y"";""unknown"";""yes"";""no"";""telephone"";""jun"";""tue"";239;8;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"48;""services"";""single"";""high.school"";""unknown"";""no"";""yes"";""telephone"";""jun"";""tue"";246;5;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"40;""self-employed"";""married"";""high.school"";""unknown"";""yes"";""no"";""telephone"";""jun"";""tue"";238;5;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"45;""services"";""married"";""high.school"";""no"";""yes"";""no"";""telephone"";""jun"";""tue"";118;7;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"32;""self-employed"";""divorced"";""university.degree"";""no"";""no"";""yes"";""telephone"";""jun"";""tue"";254;21;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"33;""blue-collar"";""married"";""basic.9y"";""no"";""no"";""no"";""telephone"";""jun"";""tue"";281;7;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"42;""blue-collar"";""married"";""high.school"";""unknown"";""yes"";""no"";""telephone"";""jun"";""tue"";94;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"38;""services"";""divorced"";""basic.6y"";""no"";""no"";""no"";""telephone"";""jun"";""tue"";269;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"47;""admin."";""married"";""university.degree"";""no"";""yes"";""no"";""telephone"";""jun"";""tue"";203;9;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"41;""management"";""married"";""university.degree"";""no"";""no"";""no"";""telephone"";""jun"";""tue"";140;6;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"41;""blue-collar"";""married"";""basic.4y"";""no"";""no"";""no"";""telephone"";""jun"";""tue"";148;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"43;""management"";""married"";""high.school"";""no"";""yes"";""no"";""telephone"";""jun"";""tue"";583;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"34;""services"";""single"";""high.school"";""no"";""no"";""no"";""telephone"";""jun"";""tue"";172;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"34;""blue-collar"";""married"";""basic.4y"";""unknown"";""no"";""no"";""telephone"";""jun"";""tue"";60;5;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"52;""unemployed"";""married"";""high.school"";""unknown"";""yes"";""no"";""telephone"";""jun"";""tue"";70;6;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"48;""blue-collar"";""married"";""professional.course"";""no"";""no"";""no"";""telephone"";""jun"";""tue"";68;6;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"37;""technician"";""married"";""high.school"";""no"";""yes"";""no"";""telephone"";""jun"";""tue"";267;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"41;""blue-collar"";""married"";""basic.4y"";""unknown"";""no"";""no"";""telephone"";""jun"";""tue"";88;4;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"47;""technician"";""married"";""professional.course"";""no"";""no"";""no"";""telephone"";""jun"";""tue"";19;20;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"46;""admin."";""married"";""high.school"";""unknown"";""no"";""no"";""telephone"";""jun"";""tue"";490;6;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"42;""admin."";""married"";""university.degree"";""no"";""no"";""no"";""telephone"";""jun"";""tue"";604;14;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"28;""services"";""single"";""high.school"";""no"";""no"";""no"";""telephone"";""jun"";""tue"";290;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"36;""admin."";""single"";""university.degree"";""no"";""yes"";""yes"";""telephone"";""jun"";""tue"";78;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"49;""admin."";""married"";""university.degree"";""no"";""no"";""no"";""telephone"";""jun"";""tue"";88;6;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"37;""admin."";""married"";""high.school"";""unknown"";""yes"";""no"";""telephone"";""jun"";""tue"";113;4;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"28;""blue-collar"";""single"";""basic.9y"";""no"";""no"";""no"";""telephone"";""jun"";""tue"";550;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"35;""entrepreneur"";""married"";""university.degree"";""no"";""no"";""no"";""telephone"";""jun"";""tue"";52;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"56;""unemployed"";""married"";""high.school"";""unknown"";""no"";""no"";""telephone"";""jun"";""tue"";197;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"42;""blue-collar"";""married"";""basic.9y"";""no"";""no"";""no"";""telephone"";""jun"";""tue"";235;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"36;""blue-collar"";""married"";""basic.9y"";""no"";""no"";""no"";""telephone"";""jun"";""tue"";159;6;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"36;""admin."";""married"";""university.degree"";""no"";""yes"";""no"";""telephone"";""jun"";""tue"";120;11;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"45;""entrepreneur"";""married"";""high.school"";""no"";""no"";""no"";""telephone"";""jun"";""tue"";1516;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"57;""admin."";""divorced"";""unknown"";""unknown"";""no"";""no"";""telephone"";""jun"";""tue"";28;19;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"46;""unemployed"";""married"";""basic.9y"";""unknown"";""no"";""no"";""telephone"";""jun"";""tue"";87;7;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"28;""blue-collar"";""married"";""basic.6y"";""unknown"";""no"";""no"";""telephone"";""jun"";""tue"";151;7;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"36;""blue-collar"";""married"";""basic.9y"";""unknown"";""no"";""no"";""telephone"";""jun"";""tue"";226;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"38;""services"";""married"";""high.school"";""unknown"";""no"";""no"";""telephone"";""jun"";""tue"";113;11;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"36;""admin."";""single"";""high.school"";""no"";""yes"";""no"";""telephone"";""jun"";""tue"";281;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"45;""technician"";""married"";""university.degree"";""unknown"";""no"";""yes"";""telephone"";""jun"";""tue"";1336;4;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""yes"""
"35;""services"";""married"";""high.school"";""unknown"";""no"";""no"";""telephone"";""jun"";""wed"";173;14;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"30;""blue-collar"";""single"";""basic.9y"";""no"";""no"";""no"";""telephone"";""jun"";""wed"";83;11;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"35;""blue-collar"";""married"";""basic.4y"";""unknown"";""yes"";""no"";""telephone"";""jun"";""wed"";180;6;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"42;""technician"";""single"";""high.school"";""no"";""yes"";""no"";""telephone"";""jun"";""wed"";457;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"44;""admin."";""married"";""university.degree"";""no"";""yes"";""no"";""telephone"";""jun"";""wed"";25;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"48;""retired"";""married"";""basic.4y"";""unknown"";""no"";""no"";""telephone"";""jun"";""wed"";145;8;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"26;""admin."";""single"";""high.school"";""no"";""yes"";""yes"";""telephone"";""jun"";""wed"";622;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"30;""services"";""divorced"";""basic.9y"";""no"";""no"";""no"";""telephone"";""jun"";""wed"";89;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"56;""blue-collar"";""married"";""basic.9y"";""unknown"";""no"";""no"";""telephone"";""jun"";""wed"";99;6;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"26;""blue-collar"";""married"";""basic.9y"";""no"";""yes"";""no"";""telephone"";""jun"";""wed"";71;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"50;""admin."";""married"";""university.degree"";""no"";""yes"";""no"";""telephone"";""jun"";""wed"";407;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"34;""entrepreneur"";""married"";""basic.4y"";""no"";""yes"";""no"";""telephone"";""jun"";""wed"";250;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"52;""retired"";""married"";""basic.4y"";""no"";""no"";""no"";""telephone"";""jun"";""wed"";633;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""yes"""
"58;""admin."";""single"";""university.degree"";""no"";""no"";""yes"";""telephone"";""jun"";""wed"";111;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"50;""technician"";""married"";""professional.course"";""no"";""no"";""no"";""telephone"";""jun"";""wed"";462;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"43;""blue-collar"";""married"";""basic.4y"";""no"";""yes"";""no"";""telephone"";""jun"";""wed"";28;4;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"46;""blue-collar"";""married"";""professional.course"";""unknown"";""no"";""no"";""telephone"";""jun"";""wed"";1138;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"45;""blue-collar"";""married"";""basic.4y"";""unknown"";""yes"";""no"";""telephone"";""jun"";""wed"";107;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"31;""admin."";""married"";""high.school"";""unknown"";""yes"";""yes"";""telephone"";""jun"";""wed"";135;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"39;""services"";""married"";""high.school"";""unknown"";""yes"";""no"";""telephone"";""jun"";""wed"";96;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"31;""technician"";""married"";""professional.course"";""no"";""yes"";""no"";""telephone"";""jun"";""wed"";131;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"34;""management"";""married"";""university.degree"";""unknown"";""no"";""yes"";""telephone"";""jun"";""wed"";46;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"46;""blue-collar"";""married"";""basic.6y"";""no"";""yes"";""no"";""telephone"";""jun"";""wed"";267;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"30;""blue-collar"";""married"";""basic.4y"";""no"";""yes"";""no"";""telephone"";""jun"";""wed"";213;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"30;""student"";""single"";""high.school"";""no"";""no"";""no"";""telephone"";""jun"";""wed"";1242;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""yes"""
"37;""technician"";""single"";""high.school"";""no"";""unknown"";""unknown"";""telephone"";""jun"";""wed"";109;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"38;""unknown"";""married"";""basic.6y"";""no"";""no"";""no"";""telephone"";""jun"";""wed"";75;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"41;""admin."";""married"";""university.degree"";""no"";""no"";""no"";""telephone"";""jun"";""wed"";129;4;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"48;""admin."";""divorced"";""high.school"";""no"";""no"";""no"";""telephone"";""jun"";""wed"";89;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"39;""blue-collar"";""married"";""basic.9y"";""no"";""unknown"";""unknown"";""telephone"";""jun"";""wed"";103;4;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"41;""self-employed"";""married"";""basic.4y"";""no"";""yes"";""no"";""telephone"";""jun"";""wed"";105;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"57;""blue-collar"";""married"";""basic.4y"";""unknown"";""yes"";""no"";""telephone"";""jun"";""wed"";71;5;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"31;""blue-collar"";""married"";""basic.6y"";""no"";""yes"";""no"";""telephone"";""jun"";""wed"";406;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"41;""unknown"";""single"";""unknown"";""unknown"";""yes"";""yes"";""telephone"";""jun"";""wed"";66;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"54;""admin."";""divorced"";""unknown"";""unknown"";""no"";""no"";""telephone"";""jun"";""wed"";38;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"42;""blue-collar"";""single"";""basic.4y"";""no"";""no"";""no"";""telephone"";""jun"";""wed"";166;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"32;""blue-collar"";""married"";""professional.course"";""no"";""yes"";""no"";""telephone"";""jun"";""wed"";67;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"47;""admin."";""divorced"";""university.degree"";""no"";""no"";""no"";""telephone"";""jun"";""wed"";121;4;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"26;""unknown"";""single"";""high.school"";""unknown"";""yes"";""yes"";""telephone"";""jun"";""wed"";524;15;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""yes"""
"39;""admin."";""married"";""high.school"";""no"";""yes"";""no"";""telephone"";""jun"";""wed"";1141;4;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""yes"""
"36;""entrepreneur"";""married"";""basic.6y"";""unknown"";""no"";""no"";""telephone"";""jun"";""wed"";125;5;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"26;""blue-collar"";""single"";""basic.6y"";""no"";""no"";""no"";""telephone"";""jun"";""wed"";18;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"32;""blue-collar"";""single"";""university.degree"";""no"";""no"";""no"";""telephone"";""jun"";""wed"";355;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"29;""unemployed"";""married"";""high.school"";""unknown"";""no"";""no"";""telephone"";""jun"";""wed"";237;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"30;""admin."";""married"";""university.degree"";""no"";""yes"";""no"";""telephone"";""jun"";""wed"";299;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"38;""admin."";""single"";""university.degree"";""no"";""no"";""yes"";""telephone"";""jun"";""wed"";578;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""yes"""
"25;""admin."";""single"";""high.school"";""no"";""yes"";""yes"";""telephone"";""jun"";""wed"";109;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"33;""admin."";""married"";""university.degree"";""no"";""no"";""no"";""telephone"";""jun"";""wed"";142;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"41;""technician"";""married"";""basic.9y"";""unknown"";""no"";""no"";""telephone"";""jun"";""wed"";102;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"31;""blue-collar"";""married"";""basic.4y"";""unknown"";""yes"";""no"";""telephone"";""jun"";""wed"";233;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"29;""admin."";""married"";""high.school"";""no"";""yes"";""no"";""telephone"";""jun"";""wed"";194;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"42;""admin."";""married"";""basic.6y"";""no"";""yes"";""yes"";""telephone"";""jun"";""wed"";365;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"35;""admin."";""single"";""high.school"";""no"";""no"";""no"";""telephone"";""jun"";""wed"";984;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""yes"""
"60;""admin."";""married"";""high.school"";""no"";""no"";""yes"";""telephone"";""jun"";""wed"";16;8;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"48;""admin."";""married"";""high.school"";""no"";""yes"";""yes"";""telephone"";""jun"";""wed"";105;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"58;""blue-collar"";""divorced"";""unknown"";""no"";""yes"";""no"";""telephone"";""jun"";""wed"";215;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"46;""admin."";""married"";""high.school"";""no"";""yes"";""yes"";""telephone"";""jun"";""wed"";148;10;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"30;""services"";""single"";""professional.course"";""no"";""no"";""no"";""telephone"";""jun"";""wed"";386;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"31;""blue-collar"";""married"";""basic.6y"";""unknown"";""no"";""no"";""telephone"";""jun"";""wed"";91;4;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"34;""admin."";""single"";""university.degree"";""no"";""no"";""no"";""telephone"";""jun"";""wed"";98;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"37;""admin."";""divorced"";""university.degree"";""no"";""no"";""no"";""telephone"";""jun"";""wed"";193;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"24;""student"";""single"";""high.school"";""no"";""no"";""no"";""telephone"";""jun"";""wed"";132;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"58;""services"";""married"";""basic.4y"";""no"";""yes"";""no"";""telephone"";""jun"";""wed"";279;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"59;""retired"";""married"";""professional.course"";""no"";""yes"";""no"";""telephone"";""jun"";""wed"";109;9;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"36;""entrepreneur"";""married"";""university.degree"";""no"";""yes"";""no"";""telephone"";""jun"";""wed"";1045;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"28;""management"";""single"";""university.degree"";""no"";""no"";""no"";""telephone"";""jun"";""wed"";361;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"31;""blue-collar"";""married"";""basic.9y"";""no"";""no"";""no"";""telephone"";""jun"";""wed"";204;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"23;""blue-collar"";""single"";""basic.9y"";""no"";""yes"";""no"";""telephone"";""jun"";""wed"";83;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"34;""technician"";""divorced"";""basic.9y"";""no"";""no"";""no"";""telephone"";""jun"";""wed"";105;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"40;""admin."";""married"";""high.school"";""no"";""yes"";""yes"";""telephone"";""jun"";""wed"";73;10;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"46;""technician"";""married"";""professional.course"";""unknown"";""yes"";""no"";""telephone"";""jun"";""wed"";77;8;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"25;""blue-collar"";""married"";""high.school"";""no"";""no"";""yes"";""telephone"";""jun"";""wed"";29;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"33;""admin."";""married"";""university.degree"";""no"";""yes"";""no"";""telephone"";""jun"";""wed"";355;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"26;""technician"";""single"";""professional.course"";""no"";""yes"";""no"";""telephone"";""jun"";""wed"";153;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"32;""admin."";""single"";""university.degree"";""no"";""yes"";""yes"";""telephone"";""jun"";""wed"";87;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"50;""admin."";""single"";""university.degree"";""no"";""no"";""no"";""telephone"";""jun"";""wed"";178;6;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"32;""admin."";""single"";""university.degree"";""no"";""no"";""yes"";""telephone"";""jun"";""wed"";174;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"26;""technician"";""single"";""professional.course"";""no"";""yes"";""no"";""telephone"";""jun"";""wed"";605;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"34;""admin."";""married"";""high.school"";""no"";""no"";""no"";""telephone"";""jun"";""wed"";638;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""yes"""
"31;""services"";""single"";""high.school"";""no"";""yes"";""no"";""telephone"";""jun"";""wed"";89;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"34;""management"";""married"";""university.degree"";""no"";""no"";""no"";""telephone"";""jun"";""wed"";121;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"31;""services"";""single"";""high.school"";""no"";""yes"";""yes"";""telephone"";""jun"";""wed"";216;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"26;""blue-collar"";""single"";""basic.6y"";""no"";""no"";""no"";""telephone"";""jun"";""wed"";83;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"42;""blue-collar"";""married"";""basic.4y"";""unknown"";""yes"";""yes"";""telephone"";""jun"";""wed"";317;9;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"26;""management"";""single"";""basic.9y"";""no"";""yes"";""no"";""telephone"";""jun"";""wed"";184;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"27;""self-employed"";""single"";""university.degree"";""no"";""yes"";""yes"";""telephone"";""jun"";""wed"";161;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"30;""blue-collar"";""married"";""high.school"";""no"";""no"";""no"";""telephone"";""jun"";""wed"";301;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"50;""admin."";""married"";""high.school"";""no"";""no"";""no"";""telephone"";""jun"";""wed"";276;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"55;""retired"";""divorced"";""professional.course"";""no"";""no"";""no"";""telephone"";""jun"";""wed"";182;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"50;""self-employed"";""married"";""basic.9y"";""unknown"";""no"";""no"";""telephone"";""jun"";""wed"";139;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"52;""retired"";""married"";""basic.4y"";""no"";""no"";""yes"";""telephone"";""jun"";""wed"";87;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"36;""blue-collar"";""single"";""basic.9y"";""no"";""no"";""no"";""telephone"";""jun"";""wed"";377;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"29;""admin."";""single"";""high.school"";""no"";""no"";""no"";""telephone"";""jun"";""wed"";211;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"36;""blue-collar"";""married"";""basic.4y"";""no"";""no"";""no"";""telephone"";""jun"";""wed"";357;4;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"26;""admin."";""married"";""high.school"";""no"";""yes"";""yes"";""telephone"";""jun"";""wed"";119;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"25;""admin."";""married"";""high.school"";""no"";""yes"";""no"";""telephone"";""jun"";""wed"";264;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"45;""self-employed"";""single"";""high.school"";""no"";""no"";""no"";""telephone"";""jun"";""wed"";165;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"28;""blue-collar"";""single"";""high.school"";""no"";""yes"";""yes"";""telephone"";""jun"";""wed"";148;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"31;""blue-collar"";""divorced"";""basic.9y"";""no"";""yes"";""yes"";""telephone"";""jun"";""wed"";121;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"27;""student"";""single"";""university.degree"";""unknown"";""yes"";""no"";""telephone"";""jun"";""wed"";235;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"32;""services"";""married"";""high.school"";""no"";""no"";""no"";""telephone"";""jun"";""wed"";90;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"57;""blue-collar"";""married"";""basic.9y"";""no"";""yes"";""yes"";""telephone"";""jun"";""wed"";367;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"27;""blue-collar"";""single"";""basic.6y"";""no"";""yes"";""yes"";""telephone"";""jun"";""wed"";444;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"39;""blue-collar"";""married"";""basic.6y"";""no"";""yes"";""yes"";""telephone"";""jun"";""wed"";141;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"50;""technician"";""married"";""professional.course"";""unknown"";""yes"";""yes"";""telephone"";""jun"";""wed"";31;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"29;""admin."";""single"";""high.school"";""no"";""no"";""no"";""telephone"";""jun"";""wed"";283;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"31;""blue-collar"";""single"";""basic.9y"";""no"";""no"";""no"";""telephone"";""jun"";""wed"";767;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""yes"""
"25;""services"";""single"";""high.school"";""no"";""no"";""no"";""telephone"";""jun"";""wed"";123;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"38;""blue-collar"";""married"";""basic.6y"";""unknown"";""no"";""no"";""telephone"";""jun"";""wed"";236;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
"38;""blue-collar"";""single"";""high.school"";""unknown"";""yes"";""no"";""telephone"";""jun"";""wed"";936;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""yes"""
"49;""housemaid"";""divorced"";""basic.6y"";""no"";""yes"";""no"";""telephone"";""jun"";""wed"";85;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.864;5228.1;""no"""
