"38;""admin."";""single"";""university.degree"";""no"";""yes"";""no"";""cellular"";""mar"";""thu"";420;1;999;0;""nonexistent"";-1.8;93.369;-34.8;0.643;5008.7;""yes"""
"43;""admin."";""married"";""high.school"";""no"";""yes"";""no"";""cellular"";""mar"";""thu"";265;1;999;0;""nonexistent"";-1.8;93.369;-34.8;0.643;5008.7;""yes"""
"34;""admin."";""single"";""university.degree"";""no"";""yes"";""no"";""cellular"";""mar"";""thu"";910;2;6;3;""success"";-1.8;93.369;-34.8;0.643;5008.7;""yes"""
"29;""technician"";""single"";""professional.course"";""no"";""yes"";""yes"";""cellular"";""mar"";""thu"";467;2;13;1;""success"";-1.8;93.369;-34.8;0.643;5008.7;""yes"""
"24;""technician"";""single"";""professional.course"";""no"";""yes"";""no"";""telephone"";""mar"";""thu"";165;3;999;0;""nonexistent"";-1.8;93.369;-34.8;0.643;5008.7;""no"""
"50;""management"";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""mar"";""thu"";245;2;999;0;""nonexistent"";-1.8;93.369;-34.8;0.643;5008.7;""no"""
"39;""admin."";""divorced"";""professional.course"";""no"";""no"";""no"";""cellular"";""mar"";""thu"";593;4;999;1;""failure"";-1.8;93.369;-34.8;0.643;5008.7;""yes"""
"75;""retired"";""married"";""basic.9y"";""no"";""no"";""no"";""cellular"";""mar"";""mon"";293;2;999;1;""failure"";-1.8;93.369;-34.8;0.639;5008.7;""yes"""
"59;""unemployed"";""married"";""basic.9y"";""no"";""yes"";""no"";""cellular"";""mar"";""mon"";254;2;999;0;""nonexistent"";-1.8;93.369;-34.8;0.639;5008.7;""yes"""
"27;""admin."";""single"";""unknown"";""no"";""yes"";""no"";""cellular"";""mar"";""mon"";247;3;6;2;""success"";-1.8;93.369;-34.8;0.639;5008.7;""yes"""
"30;""technician"";""unknown"";""university.degree"";""no"";""no"";""no"";""cellular"";""mar"";""mon"";977;2;11;2;""success"";-1.8;93.369;-34.8;0.639;5008.7;""yes"""
"30;""technician"";""unknown"";""university.degree"";""no"";""no"";""no"";""cellular"";""mar"";""mon"";173;2;6;2;""success"";-1.8;93.369;-34.8;0.639;5008.7;""yes"""
"29;""admin."";""single"";""university.degree"";""no"";""yes"";""no"";""cellular"";""mar"";""mon"";215;1;999;0;""nonexistent"";-1.8;93.369;-34.8;0.639;5008.7;""yes"""
"38;""student"";""single"";""unknown"";""no"";""no"";""yes"";""cellular"";""mar"";""mon"";248;1;3;4;""success"";-1.8;93.369;-34.8;0.639;5008.7;""yes"""
"38;""student"";""single"";""unknown"";""no"";""yes"";""no"";""cellular"";""mar"";""mon"";344;1;11;1;""success"";-1.8;93.369;-34.8;0.639;5008.7;""no"""
"38;""student"";""single"";""unknown"";""no"";""no"";""no"";""cellular"";""mar"";""mon"";516;6;999;0;""nonexistent"";-1.8;93.369;-34.8;0.639;5008.7;""no"""
"39;""technician"";""divorced"";""high.school"";""no"";""no"";""no"";""cellular"";""mar"";""mon"";222;1;12;2;""success"";-1.8;93.369;-34.8;0.639;5008.7;""yes"""
"39;""technician"";""divorced"";""high.school"";""no"";""no"";""no"";""cellular"";""mar"";""mon"";174;1;3;1;""success"";-1.8;93.369;-34.8;0.639;5008.7;""yes"""
"36;""blue-collar"";""divorced"";""high.school"";""no"";""no"";""no"";""cellular"";""mar"";""mon"";96;2;999;1;""failure"";-1.8;93.369;-34.8;0.639;5008.7;""no"""
"70;""retired"";""married"";""unknown"";""no"";""no"";""no"";""telephone"";""mar"";""mon"";174;2;7;2;""success"";-1.8;93.369;-34.8;0.639;5008.7;""no"""
"75;""retired"";""married"";""basic.9y"";""no"";""no"";""no"";""cellular"";""mar"";""mon"";153;2;999;0;""nonexistent"";-1.8;93.369;-34.8;0.639;5008.7;""no"""
"27;""admin."";""single"";""unknown"";""no"";""no"";""no"";""cellular"";""mar"";""mon"";291;1;999;3;""failure"";-1.8;93.369;-34.8;0.639;5008.7;""yes"""
"30;""student"";""single"";""unknown"";""no"";""no"";""yes"";""telephone"";""mar"";""tue"";255;1;3;2;""success"";-1.8;93.369;-34.8;0.637;5008.7;""yes"""
"37;""blue-collar"";""married"";""basic.9y"";""no"";""yes"";""no"";""cellular"";""mar"";""tue"";158;1;999;1;""failure"";-1.8;93.369;-34.8;0.637;5008.7;""no"""
"30;""student"";""single"";""unknown"";""no"";""yes"";""no"";""cellular"";""mar"";""tue"";136;1;9;1;""success"";-1.8;93.369;-34.8;0.637;5008.7;""yes"""
"27;""admin."";""single"";""university.degree"";""no"";""no"";""no"";""cellular"";""mar"";""tue"";273;1;999;0;""nonexistent"";-1.8;93.369;-34.8;0.637;5008.7;""yes"""
"27;""admin."";""single"";""unknown"";""no"";""no"";""no"";""cellular"";""mar"";""tue"";128;1;3;1;""success"";-1.8;93.369;-34.8;0.637;5008.7;""yes"""
"27;""admin."";""single"";""university.degree"";""no"";""no"";""no"";""cellular"";""mar"";""tue"";191;2;999;0;""nonexistent"";-1.8;93.369;-34.8;0.637;5008.7;""yes"""
"30;""student"";""single"";""unknown"";""no"";""no"";""no"";""cellular"";""mar"";""thu"";101;1;14;1;""success"";-1.8;93.369;-34.8;0.635;5008.7;""yes"""
"30;""student"";""single"";""unknown"";""no"";""yes"";""no"";""cellular"";""mar"";""thu"";292;1;999;0;""nonexistent"";-1.8;93.369;-34.8;0.635;5008.7;""yes"""
"80;""retired"";""married"";""basic.4y"";""no"";""yes"";""no"";""cellular"";""mar"";""thu"";156;1;999;0;""nonexistent"";-1.8;93.369;-34.8;0.635;5008.7;""yes"""
"28;""blue-collar"";""single"";""high.school"";""no"";""no"";""no"";""cellular"";""mar"";""thu"";247;1;999;0;""nonexistent"";-1.8;93.369;-34.8;0.635;5008.7;""no"""
"41;""technician"";""divorced"";""university.degree"";""no"";""no"";""no"";""cellular"";""mar"";""thu"";187;1;6;1;""success"";-1.8;93.369;-34.8;0.635;5008.7;""yes"""
"33;""admin."";""single"";""unknown"";""no"";""no"";""no"";""cellular"";""mar"";""thu"";196;3;999;1;""failure"";-1.8;93.369;-34.8;0.635;5008.7;""no"""
"28;""admin."";""single"";""university.degree"";""no"";""no"";""no"";""cellular"";""mar"";""thu"";189;1;999;0;""nonexistent"";-1.8;93.369;-34.8;0.635;5008.7;""no"""
"36;""admin."";""single"";""unknown"";""no"";""yes"";""no"";""cellular"";""mar"";""thu"";231;1;999;0;""nonexistent"";-1.8;93.369;-34.8;0.635;5008.7;""no"""
"78;""retired"";""married"";""unknown"";""no"";""no"";""no"";""cellular"";""mar"";""thu"";272;1;6;2;""success"";-1.8;93.369;-34.8;0.635;5008.7;""yes"""
"66;""housemaid"";""divorced"";""basic.4y"";""no"";""yes"";""no"";""cellular"";""mar"";""thu"";201;1;3;2;""success"";-1.8;93.369;-34.8;0.635;5008.7;""yes"""
"34;""blue-collar"";""single"";""unknown"";""no"";""no"";""no"";""cellular"";""mar"";""fri"";98;2;999;0;""nonexistent"";-1.8;93.369;-34.8;0.636;5008.7;""no"""
"57;""blue-collar"";""married"";""basic.9y"";""no"";""no"";""no"";""cellular"";""mar"";""fri"";94;2;999;0;""nonexistent"";-1.8;93.369;-34.8;0.636;5008.7;""no"""
"65;""housemaid"";""divorced"";""basic.4y"";""unknown"";""no"";""no"";""cellular"";""mar"";""fri"";288;3;999;0;""nonexistent"";-1.8;93.369;-34.8;0.636;5008.7;""yes"""
"33;""services"";""single"";""high.school"";""no"";""yes"";""no"";""cellular"";""mar"";""fri"";128;2;6;1;""success"";-1.8;93.369;-34.8;0.636;5008.7;""no"""
"59;""services"";""single"";""high.school"";""no"";""yes"";""no"";""cellular"";""mar"";""fri"";169;2;999;0;""nonexistent"";-1.8;93.369;-34.8;0.636;5008.7;""no"""
"34;""blue-collar"";""single"";""unknown"";""no"";""yes"";""no"";""cellular"";""mar"";""fri"";360;1;999;1;""failure"";-1.8;93.369;-34.8;0.636;5008.7;""yes"""
"26;""admin."";""single"";""high.school"";""no"";""yes"";""no"";""cellular"";""mar"";""fri"";454;1;999;0;""nonexistent"";-1.8;93.369;-34.8;0.636;5008.7;""no"""
"27;""self-employed"";""single"";""university.degree"";""no"";""no"";""no"";""cellular"";""mar"";""fri"";281;1;999;0;""nonexistent"";-1.8;93.369;-34.8;0.636;5008.7;""yes"""
"26;""admin."";""single"";""university.degree"";""no"";""no"";""no"";""cellular"";""mar"";""fri"";81;1;7;4;""failure"";-1.8;93.369;-34.8;0.636;5008.7;""no"""
"34;""admin."";""divorced"";""high.school"";""no"";""no"";""no"";""cellular"";""mar"";""fri"";156;1;999;0;""nonexistent"";-1.8;93.369;-34.8;0.636;5008.7;""no"""
"78;""retired"";""married"";""basic.4y"";""no"";""yes"";""no"";""telephone"";""mar"";""fri"";139;1;999;0;""nonexistent"";-1.8;93.369;-34.8;0.636;5008.7;""no"""
"28;""admin."";""single"";""university.degree"";""no"";""no"";""no"";""cellular"";""mar"";""fri"";157;2;999;1;""failure"";-1.8;93.369;-34.8;0.636;5008.7;""no"""
"51;""admin."";""married"";""university.degree"";""no"";""yes"";""yes"";""cellular"";""mar"";""fri"";201;3;999;1;""failure"";-1.8;93.369;-34.8;0.636;5008.7;""no"""
"57;""blue-collar"";""married"";""basic.9y"";""no"";""no"";""no"";""cellular"";""mar"";""fri"";698;1;999;0;""nonexistent"";-1.8;93.369;-34.8;0.636;5008.7;""no"""
"58;""services"";""married"";""high.school"";""no"";""no"";""no"";""cellular"";""mar"";""mon"";92;2;3;1;""success"";-1.8;93.369;-34.8;0.635;5008.7;""yes"""
"58;""services"";""married"";""high.school"";""no"";""no"";""no"";""cellular"";""mar"";""mon"";198;2;999;2;""failure"";-1.8;93.369;-34.8;0.635;5008.7;""no"""
"58;""services"";""married"";""high.school"";""no"";""yes"";""no"";""cellular"";""mar"";""mon"";88;3;999;2;""failure"";-1.8;93.369;-34.8;0.635;5008.7;""no"""
"58;""services"";""married"";""high.school"";""no"";""yes"";""no"";""cellular"";""mar"";""mon"";164;5;999;1;""failure"";-1.8;93.369;-34.8;0.635;5008.7;""no"""
"58;""services"";""married"";""high.school"";""no"";""no"";""no"";""cellular"";""mar"";""mon"";135;1;999;2;""failure"";-1.8;93.369;-34.8;0.635;5008.7;""no"""
"36;""admin."";""single"";""university.degree"";""no"";""yes"";""no"";""cellular"";""mar"";""mon"";231;2;999;4;""failure"";-1.8;93.369;-34.8;0.635;5008.7;""no"""
"57;""management"";""married"";""university.degree"";""no"";""no"";""no"";""cellular"";""mar"";""mon"";341;2;999;0;""nonexistent"";-1.8;93.369;-34.8;0.635;5008.7;""yes"""
"62;""blue-collar"";""married"";""unknown"";""no"";""no"";""no"";""cellular"";""mar"";""mon"";515;2;999;2;""failure"";-1.8;93.369;-34.8;0.635;5008.7;""no"""
"58;""services"";""married"";""high.school"";""no"";""yes"";""no"";""cellular"";""mar"";""mon"";317;4;999;0;""nonexistent"";-1.8;93.369;-34.8;0.635;5008.7;""no"""
"20;""services"";""single"";""unknown"";""no"";""no"";""no"";""cellular"";""mar"";""mon"";150;3;3;3;""success"";-1.8;93.369;-34.8;0.635;5008.7;""no"""
"58;""services"";""married"";""high.school"";""no"";""yes"";""no"";""telephone"";""mar"";""mon"";113;4;999;0;""nonexistent"";-1.8;93.369;-34.8;0.635;5008.7;""no"""
"35;""blue-collar"";""married"";""basic.4y"";""no"";""no"";""no"";""telephone"";""mar"";""mon"";433;3;999;1;""failure"";-1.8;93.369;-34.8;0.635;5008.7;""yes"""
"49;""technician"";""divorced"";""professional.course"";""no"";""yes"";""no"";""cellular"";""mar"";""tue"";361;2;999;1;""failure"";-1.8;93.369;-34.8;0.635;5008.7;""no"""
"86;""retired"";""married"";""basic.4y"";""unknown"";""yes"";""no"";""cellular"";""mar"";""tue"";186;2;999;2;""failure"";-1.8;93.369;-34.8;0.635;5008.7;""no"""
"68;""retired"";""divorced"";""basic.4y"";""no"";""yes"";""no"";""cellular"";""mar"";""tue"";277;2;11;1;""success"";-1.8;93.369;-34.8;0.635;5008.7;""yes"""
"59;""admin."";""divorced"";""university.degree"";""no"";""yes"";""no"";""cellular"";""mar"";""tue"";236;1;999;0;""nonexistent"";-1.8;93.369;-34.8;0.635;5008.7;""yes"""
"27;""admin."";""single"";""university.degree"";""no"";""yes"";""no"";""cellular"";""mar"";""tue"";359;1;999;1;""failure"";-1.8;93.369;-34.8;0.635;5008.7;""yes"""
"47;""self-employed"";""married"";""professional.course"";""no"";""yes"";""no"";""telephone"";""mar"";""tue"";110;1;999;0;""nonexistent"";-1.8;93.369;-34.8;0.635;5008.7;""yes"""
"34;""management"";""married"";""university.degree"";""no"";""unknown"";""unknown"";""cellular"";""mar"";""tue"";57;4;999;0;""nonexistent"";-1.8;93.369;-34.8;0.635;5008.7;""no"""
"27;""admin."";""single"";""university.degree"";""no"";""yes"";""no"";""cellular"";""mar"";""tue"";371;1;999;2;""failure"";-1.8;93.369;-34.8;0.635;5008.7;""no"""
"27;""admin."";""single"";""university.degree"";""no"";""no"";""no"";""cellular"";""mar"";""tue"";238;4;999;0;""nonexistent"";-1.8;93.369;-34.8;0.635;5008.7;""yes"""
"49;""technician"";""divorced"";""professional.course"";""no"";""yes"";""no"";""cellular"";""mar"";""tue"";236;4;3;1;""success"";-1.8;93.369;-34.8;0.635;5008.7;""yes"""
"64;""retired"";""married"";""basic.4y"";""no"";""yes"";""no"";""cellular"";""mar"";""wed"";262;2;999;0;""nonexistent"";-1.8;93.369;-34.8;0.634;5008.7;""yes"""
"56;""unemployed"";""divorced"";""basic.4y"";""no"";""no"";""no"";""cellular"";""mar"";""wed"";577;1;999;0;""nonexistent"";-1.8;93.369;-34.8;0.634;5008.7;""yes"""
"56;""unemployed"";""divorced"";""basic.4y"";""no"";""yes"";""no"";""cellular"";""mar"";""wed"";170;1;999;1;""failure"";-1.8;93.369;-34.8;0.634;5008.7;""yes"""
"56;""admin."";""single"";""university.degree"";""no"";""no"";""no"";""cellular"";""mar"";""wed"";193;1;5;1;""success"";-1.8;93.369;-34.8;0.634;5008.7;""yes"""
"56;""admin."";""single"";""university.degree"";""no"";""yes"";""no"";""cellular"";""mar"";""wed"";175;1;999;1;""failure"";-1.8;93.369;-34.8;0.634;5008.7;""yes"""
"56;""admin."";""single"";""university.degree"";""no"";""yes"";""no"";""cellular"";""mar"";""wed"";382;1;999;1;""failure"";-1.8;93.369;-34.8;0.634;5008.7;""no"""
"27;""admin."";""single"";""university.degree"";""no"";""yes"";""no"";""cellular"";""mar"";""wed"";210;1;6;2;""success"";-1.8;93.369;-34.8;0.634;5008.7;""yes"""
"32;""management"";""married"";""university.degree"";""no"";""yes"";""no"";""telephone"";""mar"";""wed"";30;1;999;0;""nonexistent"";-1.8;93.369;-34.8;0.634;5008.7;""no"""
"60;""housemaid"";""married"";""basic.4y"";""no"";""yes"";""yes"";""cellular"";""apr"";""thu"";149;1;12;1;""success"";-1.8;93.749;-34.6;0.635;5008.7;""yes"""
"56;""admin."";""single"";""university.degree"";""no"";""no"";""yes"";""cellular"";""apr"";""thu"";158;1;999;1;""failure"";-1.8;93.749;-34.6;0.635;5008.7;""no"""
"33;""admin."";""single"";""university.degree"";""no"";""yes"";""no"";""cellular"";""apr"";""thu"";280;1;7;2;""success"";-1.8;93.749;-34.6;0.635;5008.7;""yes"""
"27;""student"";""single"";""unknown"";""no"";""yes"";""no"";""telephone"";""apr"";""thu"";390;1;4;1;""success"";-1.8;93.749;-34.6;0.635;5008.7;""yes"""
"41;""admin."";""divorced"";""high.school"";""no"";""no"";""no"";""telephone"";""apr"";""thu"";558;2;999;0;""nonexistent"";-1.8;93.749;-34.6;0.635;5008.7;""yes"""
"27;""student"";""single"";""unknown"";""no"";""yes"";""no"";""cellular"";""apr"";""thu"";176;1;999;1;""failure"";-1.8;93.749;-34.6;0.635;5008.7;""no"""
"35;""admin."";""divorced"";""high.school"";""no"";""yes"";""no"";""telephone"";""apr"";""thu"";216;3;999;1;""failure"";-1.8;93.749;-34.6;0.635;5008.7;""yes"""
"27;""student"";""single"";""unknown"";""no"";""no"";""no"";""cellular"";""apr"";""thu"";263;1;999;0;""nonexistent"";-1.8;93.749;-34.6;0.635;5008.7;""no"""
"84;""retired"";""divorced"";""basic.4y"";""no"";""no"";""no"";""cellular"";""apr"";""thu"";220;2;999;2;""failure"";-1.8;93.749;-34.6;0.635;5008.7;""no"""
"32;""admin."";""single"";""university.degree"";""no"";""yes"";""no"";""cellular"";""apr"";""thu"";358;2;999;0;""nonexistent"";-1.8;93.749;-34.6;0.635;5008.7;""yes"""
"35;""admin."";""divorced"";""high.school"";""no"";""yes"";""yes"";""telephone"";""apr"";""thu"";111;1;999;0;""nonexistent"";-1.8;93.749;-34.6;0.635;5008.7;""yes"""
"33;""admin."";""single"";""university.degree"";""no"";""yes"";""no"";""cellular"";""apr"";""tue"";179;3;999;0;""nonexistent"";-1.8;93.749;-34.6;0.638;5008.7;""yes"""
"27;""technician"";""single"";""professional.course"";""no"";""no"";""no"";""cellular"";""apr"";""tue"";127;3;999;1;""failure"";-1.8;93.749;-34.6;0.638;5008.7;""no"""
"46;""technician"";""married"";""professional.course"";""no"";""no"";""yes"";""cellular"";""apr"";""tue"";189;1;5;2;""success"";-1.8;93.749;-34.6;0.638;5008.7;""yes"""
"27;""admin."";""single"";""university.degree"";""no"";""no"";""no"";""cellular"";""apr"";""tue"";317;1;12;1;""success"";-1.8;93.749;-34.6;0.638;5008.7;""yes"""
"61;""admin."";""married"";""high.school"";""no"";""yes"";""no"";""cellular"";""apr"";""tue"";196;1;999;1;""failure"";-1.8;93.749;-34.6;0.638;5008.7;""yes"""
"76;""retired"";""married"";""basic.4y"";""no"";""no"";""no"";""cellular"";""apr"";""tue"";122;4;999;1;""failure"";-1.8;93.749;-34.6;0.638;5008.7;""no"""
"82;""housemaid"";""divorced"";""basic.4y"";""no"";""unknown"";""unknown"";""cellular"";""apr"";""tue"";139;6;999;0;""nonexistent"";-1.8;93.749;-34.6;0.638;5008.7;""yes"""
"58;""retired"";""married"";""basic.4y"";""no"";""no"";""no"";""cellular"";""apr"";""wed"";1307;1;999;0;""nonexistent"";-1.8;93.749;-34.6;0.639;5008.7;""yes"""
"39;""technician"";""married"";""professional.course"";""no"";""no"";""no"";""cellular"";""apr"";""thu"";208;3;999;1;""failure"";-1.8;93.749;-34.6;0.64;5008.7;""no"""
"53;""management"";""divorced"";""university.degree"";""no"";""yes"";""no"";""cellular"";""apr"";""thu"";222;2;999;0;""nonexistent"";-1.8;93.749;-34.6;0.64;5008.7;""yes"""
"75;""retired"";""married"";""unknown"";""no"";""yes"";""no"";""cellular"";""apr"";""thu"";237;2;999;0;""nonexistent"";-1.8;93.749;-34.6;0.64;5008.7;""no"""
"53;""management"";""divorced"";""university.degree"";""no"";""yes"";""yes"";""cellular"";""apr"";""thu"";126;6;999;0;""nonexistent"";-1.8;93.749;-34.6;0.64;5008.7;""no"""
"53;""management"";""divorced"";""university.degree"";""no"";""no"";""no"";""cellular"";""apr"";""thu"";198;2;999;0;""nonexistent"";-1.8;93.749;-34.6;0.64;5008.7;""no"""
"58;""housemaid"";""single"";""professional.course"";""no"";""no"";""yes"";""cellular"";""apr"";""thu"";335;1;999;0;""nonexistent"";-1.8;93.749;-34.6;0.64;5008.7;""yes"""
"26;""unemployed"";""single"";""university.degree"";""no"";""yes"";""no"";""cellular"";""apr"";""thu"";618;1;999;0;""nonexistent"";-1.8;93.749;-34.6;0.64;5008.7;""yes"""
"71;""retired"";""married"";""professional.course"";""no"";""no"";""no"";""cellular"";""apr"";""thu"";559;1;999;0;""nonexistent"";-1.8;93.749;-34.6;0.64;5008.7;""yes"""
"53;""technician"";""married"";""university.degree"";""no"";""unknown"";""unknown"";""cellular"";""apr"";""thu"";758;2;999;2;""failure"";-1.8;93.749;-34.6;0.64;5008.7;""yes"""
"71;""retired"";""married"";""professional.course"";""no"";""yes"";""no"";""cellular"";""apr"";""thu"";236;2;999;0;""nonexistent"";-1.8;93.749;-34.6;0.64;5008.7;""no"""
"37;""technician"";""married"";""professional.course"";""no"";""yes"";""no"";""telephone"";""apr"";""mon"";481;1;999;0;""nonexistent"";-1.8;93.749;-34.6;0.642;5008.7;""yes"""
"54;""admin."";""married"";""high.school"";""no"";""yes"";""no"";""cellular"";""apr"";""mon"";158;2;999;0;""nonexistent"";-1.8;93.749;-34.6;0.642;5008.7;""yes"""
"37;""management"";""single"";""university.degree"";""no"";""no"";""no"";""cellular"";""apr"";""mon"";161;1;999;1;""failure"";-1.8;93.749;-34.6;0.642;5008.7;""no"""
"35;""admin."";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""apr"";""mon"";337;1;999;2;""failure"";-1.8;93.749;-34.6;0.642;5008.7;""no"""
"33;""admin."";""single"";""university.degree"";""no"";""yes"";""no"";""cellular"";""apr"";""mon"";169;1;999;0;""nonexistent"";-1.8;93.749;-34.6;0.642;5008.7;""no"""
"58;""housemaid"";""single"";""professional.course"";""no"";""yes"";""no"";""cellular"";""apr"";""mon"";284;1;6;1;""success"";-1.8;93.749;-34.6;0.642;5008.7;""no"""
"62;""entrepreneur"";""married"";""basic.9y"";""no"";""yes"";""no"";""cellular"";""apr"";""mon"";366;2;10;1;""success"";-1.8;93.749;-34.6;0.642;5008.7;""no"""
"58;""housemaid"";""single"";""professional.course"";""no"";""no"";""no"";""cellular"";""apr"";""mon"";158;2;6;2;""success"";-1.8;93.749;-34.6;0.642;5008.7;""no"""
"33;""admin."";""single"";""university.degree"";""no"";""no"";""no"";""cellular"";""apr"";""mon"";339;1;999;2;""failure"";-1.8;93.749;-34.6;0.642;5008.7;""no"""
"48;""admin."";""married"";""professional.course"";""no"";""yes"";""no"";""cellular"";""apr"";""mon"";333;1;7;1;""success"";-1.8;93.749;-34.6;0.642;5008.7;""yes"""
"49;""admin."";""married"";""high.school"";""unknown"";""no"";""no"";""cellular"";""apr"";""mon"";119;1;6;1;""success"";-1.8;93.749;-34.6;0.642;5008.7;""no"""
"42;""housemaid"";""divorced"";""basic.4y"";""no"";""yes"";""no"";""telephone"";""apr"";""mon"";271;1;999;1;""failure"";-1.8;93.749;-34.6;0.642;5008.7;""no"""
"33;""admin."";""single"";""university.degree"";""no"";""yes"";""no"";""cellular"";""apr"";""mon"";143;1;999;0;""nonexistent"";-1.8;93.749;-34.6;0.642;5008.7;""no"""
"58;""housemaid"";""single"";""professional.course"";""no"";""no"";""no"";""cellular"";""apr"";""mon"";147;1;6;1;""success"";-1.8;93.749;-34.6;0.642;5008.7;""no"""
"56;""technician"";""married"";""high.school"";""no"";""no"";""no"";""cellular"";""apr"";""mon"";119;2;999;0;""nonexistent"";-1.8;93.749;-34.6;0.642;5008.7;""no"""
"59;""blue-collar"";""married"";""basic.4y"";""no"";""no"";""no"";""cellular"";""apr"";""mon"";1397;3;999;1;""failure"";-1.8;93.749;-34.6;0.642;5008.7;""yes"""
"33;""admin."";""single"";""university.degree"";""no"";""yes"";""no"";""cellular"";""apr"";""mon"";143;2;999;1;""failure"";-1.8;93.749;-34.6;0.642;5008.7;""no"""
"35;""admin."";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""apr"";""mon"";176;1;999;0;""nonexistent"";-1.8;93.749;-34.6;0.642;5008.7;""yes"""
"63;""technician"";""married"";""high.school"";""no"";""no"";""no"";""cellular"";""apr"";""mon"";176;3;999;0;""nonexistent"";-1.8;93.749;-34.6;0.642;5008.7;""yes"""
"33;""management"";""single"";""university.degree"";""no"";""no"";""no"";""cellular"";""apr"";""tue"";113;3;999;1;""failure"";-1.8;93.749;-34.6;0.644;5008.7;""no"""
"26;""admin."";""single"";""university.degree"";""no"";""yes"";""yes"";""cellular"";""apr"";""tue"";295;4;6;2;""success"";-1.8;93.749;-34.6;0.644;5008.7;""yes"""
"80;""housemaid"";""married"";""basic.4y"";""no"";""yes"";""yes"";""cellular"";""apr"";""tue"";232;1;12;1;""success"";-1.8;93.749;-34.6;0.644;5008.7;""yes"""
"49;""admin."";""married"";""university.degree"";""no"";""yes"";""yes"";""cellular"";""apr"";""tue"";218;2;999;3;""failure"";-1.8;93.749;-34.6;0.644;5008.7;""yes"""
"20;""student"";""single"";""basic.4y"";""no"";""yes"";""yes"";""cellular"";""apr"";""tue"";240;1;999;1;""failure"";-1.8;93.749;-34.6;0.644;5008.7;""yes"""
"20;""student"";""single"";""basic.4y"";""no"";""yes"";""yes"";""cellular"";""apr"";""tue"";278;4;6;1;""success"";-1.8;93.749;-34.6;0.644;5008.7;""yes"""
"53;""entrepreneur"";""married"";""basic.4y"";""no"";""yes"";""yes"";""cellular"";""apr"";""tue"";398;2;999;0;""nonexistent"";-1.8;93.749;-34.6;0.644;5008.7;""yes"""
"36;""admin."";""single"";""basic.9y"";""no"";""yes"";""yes"";""telephone"";""apr"";""wed"";173;1;999;0;""nonexistent"";-1.8;93.749;-34.6;0.644;5008.7;""yes"""
"48;""admin."";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""apr"";""thu"";220;2;999;1;""failure"";-1.8;93.749;-34.6;0.644;5008.7;""no"""
"48;""admin."";""married"";""university.degree"";""no"";""no"";""no"";""telephone"";""apr"";""thu"";185;1;6;2;""success"";-1.8;93.749;-34.6;0.644;5008.7;""yes"""
"74;""retired"";""married"";""university.degree"";""no"";""no"";""no"";""cellular"";""apr"";""thu"";200;1;999;0;""nonexistent"";-1.8;93.749;-34.6;0.644;5008.7;""yes"""
"48;""admin."";""married"";""university.degree"";""no"";""yes"";""yes"";""cellular"";""apr"";""thu"";200;1;6;2;""success"";-1.8;93.749;-34.6;0.644;5008.7;""yes"""
"48;""admin."";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""apr"";""thu"";141;1;999;0;""nonexistent"";-1.8;93.749;-34.6;0.644;5008.7;""yes"""
"35;""admin."";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""apr"";""thu"";330;1;10;1;""success"";-1.8;93.749;-34.6;0.644;5008.7;""yes"""
"37;""admin."";""married"";""university.degree"";""no"";""yes"";""yes"";""cellular"";""apr"";""thu"";214;1;999;0;""nonexistent"";-1.8;93.749;-34.6;0.644;5008.7;""yes"""
"46;""services"";""single"";""basic.4y"";""no"";""no"";""no"";""cellular"";""apr"";""thu"";191;3;6;1;""success"";-1.8;93.749;-34.6;0.644;5008.7;""no"""
"58;""admin."";""married"";""professional.course"";""no"";""yes"";""no"";""cellular"";""apr"";""thu"";98;4;999;2;""failure"";-1.8;93.749;-34.6;0.644;5008.7;""no"""
"22;""services"";""single"";""high.school"";""no"";""no"";""no"";""cellular"";""apr"";""thu"";699;2;999;1;""failure"";-1.8;93.749;-34.6;0.644;5008.7;""no"""
"35;""services"";""married"";""professional.course"";""no"";""yes"";""no"";""cellular"";""apr"";""thu"";218;2;6;1;""success"";-1.8;93.749;-34.6;0.644;5008.7;""yes"""
"68;""retired"";""married"";""basic.4y"";""no"";""yes"";""no"";""cellular"";""apr"";""fri"";177;1;999;0;""nonexistent"";-1.8;93.749;-34.6;0.644;5008.7;""no"""
"41;""admin."";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""apr"";""fri"";961;6;999;0;""nonexistent"";-1.8;93.749;-34.6;0.644;5008.7;""yes"""
"68;""retired"";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""apr"";""fri"";330;3;999;0;""nonexistent"";-1.8;93.749;-34.6;0.644;5008.7;""yes"""
"55;""technician"";""married"";""professional.course"";""no"";""yes"";""no"";""cellular"";""apr"";""fri"";148;2;999;1;""failure"";-1.8;93.749;-34.6;0.644;5008.7;""no"""
"50;""technician"";""single"";""university.degree"";""no"";""yes"";""no"";""telephone"";""apr"";""fri"";634;1;999;0;""nonexistent"";-1.8;93.749;-34.6;0.644;5008.7;""yes"""
